date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2023-05-12,1683849600000,REQBTC,0.00000321,0.00000341,0.00000320,0.00000335,404474.00000000,1683935999999,1.33618135,313,263295.00000000,0.86754308,0
2023-05-13,1683936000000,REQBTC,0.00000336,0.00000336,0.00000327,0.00000327,60605.00000000,1684022399999,0.20148497,102,28839.00000000,0.09621299,0
2023-05-14,1684022400000,REQBTC,0.00000326,0.00000341,0.00000325,0.00000331,301270.00000000,1684108799999,1.00367071,371,183569.00000000,0.61361601,0
2023-05-15,1684108800000,REQBTC,0.00000332,0.00000332,0.00000323,0.00000324,79402.00000000,1684195199999,0.25911343,99,34382.00000000,0.11234562,0
2023-05-16,1684195200000,REQBTC,0.00000324,0.00000331,0.00000324,0.00000330,60643.00000000,1684281599999,0.19982735,99,42736.00000000,0.14104080,0
2023-05-17,1684281600000,REQBTC,0.00000328,0.00000335,0.00000326,0.00000326,89171.00000000,1684367999999,0.29402979,115,41121.00000000,0.13595386,0
2023-05-18,1684368000000,REQBTC,0.00000326,0.00000333,0.00000326,0.00000332,248573.00000000,1684454399999,0.81890186,1799,125852.00000000,0.41541094,0
2023-05-19,1684454400000,REQBTC,0.00000333,0.00000336,0.00000331,0.00000333,97763.00000000,1684540799999,0.32604605,226,68318.00000000,0.22802465,0
2023-05-20,1684540800000,REQBTC,0.00000335,0.00000336,0.00000329,0.00000330,222950.00000000,1684627199999,0.74025055,97,96888.00000000,0.32175834,0
2023-05-21,1684627200000,REQBTC,0.00000330,0.00000330,0.00000323,0.00000325,135913.00000000,1684713599999,0.44409597,415,64397.00000000,0.21054157,0
2023-05-22,1684713600000,REQBTC,0.00000326,0.00000326,0.00000321,0.00000321,46719.00000000,1684799999999,0.15095532,704,4936.00000000,0.01597599,0
2023-05-23,1684800000000,REQBTC,0.00000322,0.00000323,0.00000315,0.00000315,222146.00000000,1684886399999,0.70404298,600,47376.00000000,0.14992282,0
2023-05-24,1684886400000,REQBTC,0.00000316,0.00000320,0.00000315,0.00000316,85740.00000000,1684972799999,0.27166459,82,40885.00000000,0.12970174,0
2023-05-25,1684972800000,REQBTC,0.00000316,0.00000327,0.00000314,0.00000320,161282.00000000,1685059199999,0.51490988,180,78344.00000000,0.25010689,0
2023-05-26,1685059200000,REQBTC,0.00000319,0.00000322,0.00000316,0.00000320,863569.00000000,1685145599999,2.75018813,631,109229.00000000,0.34814492,0
2023-05-27,1685145600000,REQBTC,0.00000319,0.00000320,0.00000312,0.00000313,36286.00000000,1685231999999,0.11468256,100,9838.00000000,0.03115094,0
2023-05-28,1685232000000,REQBTC,0.00000313,0.00000315,0.00000302,0.00000307,904629.00000000,1685318399999,2.79855893,389,643376.00000000,1.99232366,0
2023-05-29,1685318400000,REQBTC,0.00000303,0.00000308,0.00000302,0.00000305,125428.00000000,1685404799999,0.38194585,84,54595.00000000,0.16656615,0
2023-05-30,1685404800000,REQBTC,0.00000305,0.00000325,0.00000302,0.00000313,457262.00000000,1685491199999,1.43233867,2108,291862.00000000,0.91413494,0
2023-05-31,1685491200000,REQBTC,0.00000313,0.00000348,0.00000312,0.00000326,2314189.00000000,1685577599999,7.70089450,3188,1166931.00000000,3.89837295,0
2023-06-01,1685577600000,REQBTC,0.00000324,0.00000339,0.00000323,0.00000328,654601.00000000,1685663999999,2.15819562,776,343530.00000000,1.13510668,0
2023-06-02,1685664000000,REQBTC,0.00000329,0.00000331,0.00000327,0.00000329,151777.00000000,1685750399999,0.49849197,106,30278.00000000,0.09975780,0
2023-06-03,1685750400000,REQBTC,0.00000328,0.00000330,0.00000321,0.00000322,111051.00000000,1685836799999,0.36146922,179,52865.00000000,0.17234560,0
2023-06-04,1685836800000,REQBTC,0.00000324,0.00000327,0.00000321,0.00000324,60217.00000000,1685923199999,0.19560034,58,45277.00000000,0.14719018,0
2023-06-05,1685923200000,REQBTC,0.00000323,0.00000326,0.00000316,0.00000318,287364.00000000,1686009599999,0.92311532,475,99103.00000000,0.31878420,0
2023-06-06,1686009600000,REQBTC,0.00000316,0.00000317,0.00000306,0.00000306,121122.00000000,1686095999999,0.37823842,168,41654.00000000,0.13077453,0
2023-06-07,1686096000000,REQBTC,0.00000308,0.00000310,0.00000300,0.00000303,298908.00000000,1686182399999,0.90944635,211,152520.00000000,0.46557821,0
2023-06-08,1686182400000,REQBTC,0.00000301,0.00000311,0.00000299,0.00000308,607410.00000000,1686268799999,1.84859792,177,155158.00000000,0.47448411,0
2023-06-09,1686268800000,REQBTC,0.00000306,0.00000308,0.00000300,0.00000300,286976.00000000,1686355199999,0.87581405,181,97890.00000000,0.29890506,0
2023-06-10,1686355200000,REQBTC,0.00000302,0.00000302,0.00000233,0.00000277,881573.00000000,1686441599999,2.47949151,580,325383.00000000,0.91067990,0
2023-06-11,1686441600000,REQBTC,0.00000276,0.00000279,0.00000272,0.00000272,865261.00000000,1686527999999,2.38731524,235,750011.00000000,2.07014971,0
2023-06-12,1686528000000,REQBTC,0.00000272,0.00000277,0.00000266,0.00000274,192678.00000000,1686614399999,0.52302148,230,105204.00000000,0.28611417,0
